Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Since,Customer_Segment,KYC_Status,Home_Device_ID_1,Home_Device_ID_2,Baseline_Avg_Amount
CUST00207,Vivek Singh,43,Male,Chandigarh,Chandigarh,2020-02-03,Affluent,Verified,DEV00207A,DEV00207B,2782.61
CUST00208,Kavya Mishra,63,Male,Gurugram,Haryana,2024-06-22,Mass Market,Verified,DEV00208A,DEV00208B,1151.97
CUST00209,Aditi Verma,42,Female,Indore,Madhya Pradesh,2024-08-01,Mass Market,Verified,DEV00209A,DEV00209B,845.06
CUST00210,Ananya Kulkarni,26,Female,Patna,Bihar,2019-04-28,Mass Market,Verified,DEV00210A,DEV00210B,782.72
CUST00211,Isha Deshmukh,58,Male,Ahmedabad,Gujarat,2024-03-22,Mass Market,Verified,DEV00211A,DEV00211B,2183.97
CUST00212,Nikhil Sharma,42,Female,Thane,Maharashtra,2022-08-03,Premium,Verified,DEV00212A,DEV00212B,5617.21
CUST00213,Riya Kadam,32,Female,Gurugram,Haryana,2019-11-20,Student,Verified,DEV00213A,DEV00213B,574.9
CUST00214,Sahil Kadam,20,Female,Jaipur,Rajasthan,2024-02-16,Mass Market,Verified,DEV00214A,DEV00214B,1807.34
CUST00215,Rahul Chavan,23,Female,Vadodara,Gujarat,2019-04-26,Premium,Verified,DEV00215A,DEV00215B,19215.08
CUST00216,Kavya Joshi,31,Male,Aurangabad,Maharashtra,2018-09-01,Affluent,Verified,DEV00216A,DEV00216B,7863.5
CUST00217,Sneha Nair,44,Male,Aurangabad,Maharashtra,2021-02-09,Student,Verified,DEV00217A,DEV00217B,626.34
CUST00218,Priya Reddy,54,Female,Aurangabad,Maharashtra,2025-01-15,Mass Market,Verified,DEV00218A,DEV00218B,2260.25
CUST00219,Ananya Singh,38,Male,Ahmedabad,Gujarat,2019-01-17,Premium,Verified,DEV00219A,DEV00219B,15688.49
CUST00220,Arjun Reddy,35,Female,Ahmedabad,Gujarat,2021-03-07,Mass Market,Verified,DEV00220A,DEV00220B,1470.68
CUST00221,Sahil Verma,25,Male,Mumbai,Maharashtra,2022-12-13,Affluent,Expired,DEV00221A,DEV00221B,7411.15
CUST00222,Aditya Joshi,41,Female,Bhopal,Madhya Pradesh,2018-12-04,Mass Market,Pending,DEV00222A,DEV00222B,1292.68
CUST00223,Ananya Deshmukh,31,Female,Mumbai,Maharashtra,2018-11-16,Mass Market,Verified,DEV00223A,DEV00223B,518.57
CUST00224,Rohan Deshmukh,22,Male,Ahmedabad,Gujarat,2022-04-19,Mass Market,Verified,DEV00224A,DEV00224B,1235.12
CUST00225,Vivek Verma,51,Male,Nagpur,Maharashtra,2024-11-04,Affluent,Verified,DEV00225A,DEV00225B,2483.93
CUST00226,Riya Chavan,24,Male,Visakhapatnam,Andhra Pradesh,2019-05-20,Affluent,Verified,DEV00226A,DEV00226B,2408.9
CUST00227,Vivaan Gupta,64,Female,Indore,Madhya Pradesh,2025-09-29,Mass Market,Verified,DEV00227A,DEV00227B,910.89
CUST00228,Aditi More,42,Male,Ahmedabad,Gujarat,2020-09-14,Affluent,Verified,DEV00228A,DEV00228B,7914.74
CUST00229,Sneha Iyer,52,Male,Mysuru,Karnataka,2023-04-14,Business,Verified,DEV00229A,DEV00229B,10539.69
CUST00230,Vivek Deshmukh,58,Female,Noida,Uttar Pradesh,2022-10-01,Premium,Verified,DEV00230A,DEV00230B,11198.14
CUST00231,Vivaan Gupta,38,Female,Jaipur,Rajasthan,2024-07-30,Affluent,Verified,DEV00231A,DEV00231B,6041.39
CUST00232,Aarav Kulkarni,45,Male,Nagpur,Maharashtra,2023-02-01,Affluent,Verified,DEV00232A,DEV00232B,2641.7
CUST00233,Ananya Shah,40,Female,Ahmedabad,Gujarat,2019-11-15,Mass Market,Verified,DEV00233A,DEV00233B,1965.87
CUST00234,Rahul Shah,22,Female,Surat,Gujarat,2025-12-27,Business,Verified,DEV00234A,DEV00234B,15009.02
CUST00235,Rahul Sharma,24,Male,Thiruvananthapuram,Kerala,2020-07-24,Premium,Verified,DEV00235A,DEV00235B,12279.53
CUST00236,Vivaan Kulkarni,63,Female,Jaipur,Rajasthan,2020-07-08,Mass Market,Verified,DEV00236A,DEV00236B,1042.52
CUST00237,Vivek Jadhav,51,Male,Delhi,Delhi,2022-07-01,Mass Market,Verified,DEV00237A,DEV00237B,2189.69
CUST00238,Rohan Patil,37,Male,Lucknow,Uttar Pradesh,2023-03-16,Mass Market,Expired,DEV00238A,DEV00238B,2051.77
CUST00239,Nikhil Joshi,44,Male,Ranchi,Jharkhand,2020-08-12,Affluent,Verified,DEV00239A,DEV00239B,3677.61
CUST00240,Kavya More,51,Male,Thane,Maharashtra,2022-09-16,Affluent,Verified,DEV00240A,DEV00240B,2104.67
CUST00241,Rohan Gupta,41,Female,Bhubaneswar,Odisha,2018-12-14,Affluent,Verified,DEV00241A,DEV00241B,5347.32
CUST00242,Aditi Joshi,34,Female,Noida,Uttar Pradesh,2022-05-29,Premium,Verified,DEV00242A,DEV00242B,9054.25
CUST00243,Arjun Verma,24,Male,Aurangabad,Maharashtra,2023-01-16,Affluent,Verified,DEV00243A,DEV00243B,2849.64
CUST00244,Kavya Sharma,61,Female,Navi Mumbai,Maharashtra,2025-11-26,Premium,Verified,DEV00244A,DEV00244B,9964.38
CUST00245,Rohan Joshi,37,Female,Patna,Bihar,2019-12-14,Mass Market,Verified,DEV00245A,DEV00245B,1996.16
CUST00246,Aditya Patil,21,Male,Mumbai,Maharashtra,2019-06-20,Mass Market,Verified,DEV00246A,DEV00246B,2375.15
CUST00247,Ananya Pawar,30,Female,Nagpur,Maharashtra,2019-06-12,Mass Market,Verified,DEV00247A,DEV00247B,745.06
CUST00248,Meera Gupta,19,Female,Ahmedabad,Gujarat,2025-08-30,Affluent,Verified,DEV00248A,DEV00248B,4399.07
CUST00249,Kunal Das,36,Female,Bhopal,Madhya Pradesh,2022-08-15,Student,Verified,DEV00249A,DEV00249B,198.25
CUST00250,Neha Chavan,19,Female,Chandigarh,Chandigarh,2025-12-31,Mass Market,Verified,DEV00250A,DEV00250B,2325.35
CUST00251,Kunal Shah,19,Female,Delhi,Delhi,2018-08-28,Student,Verified,DEV00251A,DEV00251B,346.59
CUST00252,Neha Kadam,65,Male,Jaipur,Rajasthan,2020-06-17,Affluent,Expired,DEV00252A,DEV00252B,7945.02
CUST00253,Isha Das,55,Male,Ranchi,Jharkhand,2025-11-21,Premium,Pending,DEV00253A,DEV00253B,24760.12
CUST00254,Rohan Mishra,29,Female,Noida,Uttar Pradesh,2018-06-05,Mass Market,Verified,DEV00254A,DEV00254B,1552.9
CUST00255,Priya Pawar,29,Female,Bhubaneswar,Odisha,2018-09-01,Mass Market,Verified,DEV00255A,DEV00255B,2048.73
CUST00256,Riya Chavan,24,Female,Lucknow,Uttar Pradesh,2021-05-21,Mass Market,Expired,DEV00256A,DEV00256B,1373.74
CUST00257,Aditi Pawar,40,Male,Chandigarh,Chandigarh,2025-06-19,Affluent,Verified,DEV00257A,DEV00257B,2327.76
CUST00258,Aditya Gupta,54,Male,Vadodara,Gujarat,2020-01-16,Affluent,Pending,DEV00258A,DEV00258B,5176.08
CUST00259,Kunal Verma,38,Male,Mysuru,Karnataka,2025-02-18,Student,Verified,DEV00259A,DEV00259B,539.93
CUST00260,Sneha Joshi,34,Male,Mysuru,Karnataka,2018-01-06,Mass Market,Verified,DEV00260A,DEV00260B,832.68
CUST00261,Sneha Kulkarni,48,Male,Coimbatore,Tamil Nadu,2019-10-29,Affluent,Verified,DEV00261A,DEV00261B,3197.33
CUST00262,Rahul Sharma,22,Male,Kochi,Kerala,2021-10-16,Affluent,Verified,DEV00262A,DEV00262B,7625.87
CUST00263,Sneha Yadav,39,Male,Nashik,Maharashtra,2020-02-18,Mass Market,Verified,DEV00263A,DEV00263B,1580.25
CUST00264,Rahul Jadhav,49,Male,Jaipur,Rajasthan,2018-08-12,Mass Market,Verified,DEV00264A,DEV00264B,1824.04
CUST00265,Sneha Kadam,48,Male,Nagpur,Maharashtra,2021-06-17,Student,Verified,DEV00265A,DEV00265B,642.18
CUST00266,Priya Das,46,Male,Navi Mumbai,Maharashtra,2020-12-14,Affluent,Verified,DEV00266A,DEV00266B,2482.35
CUST00267,Kunal Nair,55,Male,Chennai,Tamil Nadu,2024-03-17,Mass Market,Verified,DEV00267A,DEV00267B,2431.26
CUST00268,Rahul Kulkarni,23,Female,Noida,Uttar Pradesh,2018-05-23,Affluent,Pending,DEV00268A,DEV00268B,5531.78
CUST00269,Aditya Verma,30,Male,Thane,Maharashtra,2018-06-24,Affluent,Expired,DEV00269A,DEV00269B,5576.97
CUST00270,Ananya Joshi,53,Female,Hyderabad,Telangana,2024-03-11,Mass Market,Verified,DEV00270A,DEV00270B,2246.93
CUST00271,Riya Kadam,27,Male,Chennai,Tamil Nadu,2024-05-09,Affluent,Verified,DEV00271A,DEV00271B,5157.44
CUST00272,Sneha Sharma,44,Female,Visakhapatnam,Andhra Pradesh,2022-04-18,Affluent,Verified,DEV00272A,DEV00272B,4119.33
CUST00273,Isha Joshi,39,Male,Hyderabad,Telangana,2018-07-21,Premium,Pending,DEV00273A,DEV00273B,11061.1
CUST00274,Vivek More,32,Male,Vadodara,Gujarat,2021-05-15,Business,Verified,DEV00274A,DEV00274B,15893.3
CUST00275,Aarav Kulkarni,49,Female,Kochi,Kerala,2018-08-19,Affluent,Verified,DEV00275A,DEV00275B,2381.72
CUST00276,Arjun Patil,30,Male,Thane,Maharashtra,2020-10-18,Mass Market,Verified,DEV00276A,DEV00276B,898.22
CUST00277,Aditya Jadhav,41,Female,Delhi,Delhi,2024-08-30,Affluent,Expired,DEV00277A,DEV00277B,3737.62
CUST00278,Kavya Patil,42,Male,Mumbai,Maharashtra,2019-10-30,Student,Verified,DEV00278A,DEV00278B,267.88
CUST00279,Sahil More,61,Male,Vadodara,Gujarat,2023-04-26,Student,Verified,DEV00279A,DEV00279B,480.63
CUST00280,Priya Das,42,Female,Visakhapatnam,Andhra Pradesh,2023-02-24,Mass Market,Verified,DEV00280A,DEV00280B,2148.62
CUST00281,Nikhil Singh,56,Female,Bhopal,Madhya Pradesh,2021-05-07,Premium,Verified,DEV00281A,DEV00281B,10537.7
CUST00282,Nikhil Shah,51,Male,Aurangabad,Maharashtra,2018-08-21,Student,Verified,DEV00282A,DEV00282B,480.02
CUST00283,Isha Kadam,44,Female,Ranchi,Jharkhand,2022-05-10,Premium,Verified,DEV00283A,DEV00283B,19267.39
CUST00284,Rahul Mishra,37,Male,Surat,Gujarat,2025-05-17,Student,Verified,DEV00284A,DEV00284B,203.68
CUST00285,Arjun Nair,23,Male,Bhopal,Madhya Pradesh,2021-12-26,Mass Market,Verified,DEV00285A,DEV00285B,2273.69
CUST00286,Rohan Singh,58,Male,Pune,Maharashtra,2023-04-19,Student,Verified,DEV00286A,DEV00286B,627.12
CUST00287,Aarav Reddy,44,Female,Bengaluru,Karnataka,2019-08-10,Mass Market,Verified,DEV00287A,DEV00287B,1475.16
CUST00288,Isha Pawar,31,Male,Gurugram,Haryana,2024-06-18,Premium,Verified,DEV00288A,DEV00288B,17669.75
CUST00289,Kunal Kadam,20,Male,Mumbai,Maharashtra,2022-03-09,Business,Pending,DEV00289A,DEV00289B,38811.34
CUST00290,Kavya Mishra,26,Male,Noida,Uttar Pradesh,2022-04-21,Affluent,Verified,DEV00290A,DEV00290B,7665.01
CUST00291,Kunal Deshmukh,61,Male,Chennai,Tamil Nadu,2021-11-04,Business,Verified,DEV00291A,DEV00291B,8803.24
CUST00292,Meera Sharma,64,Male,Thane,Maharashtra,2024-08-12,Affluent,Verified,DEV00292A,DEV00292B,3938.75
CUST00293,Vivek Patil,21,Male,Indore,Madhya Pradesh,2025-05-01,Student,Verified,DEV00293A,DEV00293B,213.68
CUST00294,Nikhil Joshi,44,Male,Noida,Uttar Pradesh,2025-06-06,Affluent,Verified,DEV00294A,DEV00294B,7341.04
CUST00295,Riya Nair,24,Female,Chandigarh,Chandigarh,2020-03-24,Affluent,Verified,DEV00295A,DEV00295B,3826.49
CUST00296,Kavya Verma,31,Female,Ranchi,Jharkhand,2021-09-16,Mass Market,Verified,DEV00296A,DEV00296B,720.86
CUST00297,Nikhil Kadam,64,Male,Kochi,Kerala,2020-11-14,Affluent,Verified,DEV00297A,DEV00297B,1825.52
CUST00298,Priya Reddy,61,Female,Chandigarh,Chandigarh,2022-10-11,Premium,Verified,DEV00298A,DEV00298B,18267.1
CUST00299,Ananya Kulkarni,35,Male,Indore,Madhya Pradesh,2022-03-07,Student,Verified,DEV00299A,DEV00299B,370.43
CUST00300,Meera Patil,26,Male,Nashik,Maharashtra,2019-10-15,Mass Market,Pending,DEV00300A,DEV00300B,1637.89
CUST00301,Kavya Yadav,61,Male,Vadodara,Gujarat,2023-06-02,Business,Verified,DEV00301A,DEV00301B,37591.86
CUST00302,Sneha Deshmukh,54,Male,Kochi,Kerala,2025-07-06,Student,Verified,DEV00302A,DEV00302B,528.53
CUST00303,Kunal Mishra,53,Male,Coimbatore,Tamil Nadu,2018-02-17,Affluent,Verified,DEV00303A,DEV00303B,7151.2
CUST00304,Pooja Mishra,21,Male,Gurugram,Haryana,2024-03-04,Affluent,Verified,DEV00304A,DEV00304B,6708.2
CUST00305,Kavya Das,49,Male,Nashik,Maharashtra,2019-02-25,Mass Market,Verified,DEV00305A,DEV00305B,2151.82
CUST00306,Priya Reddy,59,Female,Thane,Maharashtra,2021-10-28,Mass Market,Verified,DEV00306A,DEV00306B,1408.92
CUST00307,Rahul Nair,24,Male,Nashik,Maharashtra,2018-01-09,Mass Market,Verified,DEV00307A,DEV00307B,1083.97
CUST00308,Neha Joshi,63,Female,Aurangabad,Maharashtra,2019-03-15,Mass Market,Verified,DEV00308A,DEV00308B,2204.39
CUST00309,Isha Patil,44,Male,Thiruvananthapuram,Kerala,2025-02-06,Student,Verified,DEV00309A,DEV00309B,574.68
CUST00310,Rohan Joshi,65,Male,Surat,Gujarat,2024-03-16,Business,Verified,DEV00310A,DEV00310B,32299.28
CUST00311,Nikhil Reddy,60,Female,Hyderabad,Telangana,2023-08-27,Student,Verified,DEV00311A,DEV00311B,484.95
CUST00312,Riya Singh,26,Male,Chandigarh,Chandigarh,2022-08-18,Affluent,Pending,DEV00312A,DEV00312B,5060.74
CUST00313,Neha Joshi,31,Female,Thane,Maharashtra,2025-09-13,Mass Market,Verified,DEV00313A,DEV00313B,1800.17
CUST00314,Aarav Iyer,40,Female,Thiruvananthapuram,Kerala,2024-07-15,Affluent,Verified,DEV00314A,DEV00314B,6969.03
CUST00315,Vivaan Jadhav,19,Female,Nashik,Maharashtra,2019-08-19,Mass Market,Verified,DEV00315A,DEV00315B,2071.06
CUST00316,Kunal Iyer,52,Male,Thane,Maharashtra,2022-01-09,Student,Verified,DEV00316A,DEV00316B,627.42
CUST00317,Aarav Shah,62,Female,Chandigarh,Chandigarh,2025-10-09,Premium,Pending,DEV00317A,DEV00317B,11253.08
CUST00318,Vivek Jadhav,57,Female,Thane,Maharashtra,2020-07-12,Student,Verified,DEV00318A,DEV00318B,506.2
CUST00319,Sahil Patil,29,Male,Kolkata,West Bengal,2020-02-05,Business,Verified,DEV00319A,DEV00319B,14759.01
CUST00320,Aditi Das,47,Male,Bengaluru,Karnataka,2018-06-13,Mass Market,Verified,DEV00320A,DEV00320B,2364.76
CUST00321,Kunal Singh,22,Female,Mysuru,Karnataka,2023-11-23,Mass Market,Verified,DEV00321A,DEV00321B,1510.28
CUST00322,Arjun Kadam,39,Female,Patna,Bihar,2022-01-17,Mass Market,Pending,DEV00322A,DEV00322B,1449.71
CUST00323,Kavya Kadam,33,Male,Kolkata,West Bengal,2018-06-13,Premium,Verified,DEV00323A,DEV00323B,15804.75
CUST00324,Riya Das,50,Female,Surat,Gujarat,2023-06-17,Mass Market,Pending,DEV00324A,DEV00324B,1527.79
CUST00325,Ananya Verma,58,Male,Mumbai,Maharashtra,2020-05-13,Premium,Verified,DEV00325A,DEV00325B,15755.08
CUST00326,Kunal Shah,61,Male,Kochi,Kerala,2018-04-08,Affluent,Verified,DEV00326A,DEV00326B,6662.4
CUST00327,Aditi Sharma,42,Female,Chennai,Tamil Nadu,2025-01-25,Mass Market,Verified,DEV00327A,DEV00327B,736.61
CUST00328,Aarav Nair,22,Female,Bhubaneswar,Odisha,2023-08-22,Mass Market,Verified,DEV00328A,DEV00328B,673.01
CUST00329,Priya Patil,52,Male,Navi Mumbai,Maharashtra,2019-07-13,Premium,Verified,DEV00329A,DEV00329B,10961.13
CUST00330,Priya Singh,53,Male,Jaipur,Rajasthan,2019-05-20,Mass Market,Verified,DEV00330A,DEV00330B,1595.05
CUST00331,Riya Reddy,59,Male,Chennai,Tamil Nadu,2019-10-22,Mass Market,Verified,DEV00331A,DEV00331B,729.25
CUST00332,Kunal Joshi,53,Male,Bhopal,Madhya Pradesh,2021-04-05,Premium,Verified,DEV00332A,DEV00332B,12142.77
CUST00333,Neha More,57,Male,Noida,Uttar Pradesh,2020-03-03,Mass Market,Verified,DEV00333A,DEV00333B,1111.35
CUST00334,Isha Reddy,18,Female,Navi Mumbai,Maharashtra,2020-10-05,Student,Verified,DEV00334A,DEV00334B,502.46
CUST00335,Sahil Verma,40,Female,Kolkata,West Bengal,2023-06-18,Affluent,Verified,DEV00335A,DEV00335B,7081.64
CUST00336,Riya Nair,22,Male,Kochi,Kerala,2023-09-09,Affluent,Verified,DEV00336A,DEV00336B,2882.94
CUST00337,Kavya Patil,27,Female,Bhopal,Madhya Pradesh,2022-05-27,Mass Market,Verified,DEV00337A,DEV00337B,1082.0
CUST00338,Priya Sharma,33,Male,Patna,Bihar,2023-10-07,Mass Market,Verified,DEV00338A,DEV00338B,1631.63
CUST00339,Vivaan Sharma,49,Male,Delhi,Delhi,2018-09-15,Mass Market,Verified,DEV00339A,DEV00339B,1535.77
CUST00340,Sneha Kadam,38,Male,Bhopal,Madhya Pradesh,2025-11-22,Business,Verified,DEV00340A,DEV00340B,23819.7
CUST00341,Meera Patil,59,Male,Lucknow,Uttar Pradesh,2023-10-18,Mass Market,Expired,DEV00341A,DEV00341B,1311.68
CUST00342,Kunal More,26,Female,Surat,Gujarat,2019-11-10,Mass Market,Verified,DEV00342A,DEV00342B,800.48
CUST00343,Aditi Kulkarni,39,Male,Chandigarh,Chandigarh,2023-05-27,Premium,Verified,DEV00343A,DEV00343B,9873.41
CUST00344,Nikhil Verma,58,Male,Aurangabad,Maharashtra,2024-06-02,Mass Market,Verified,DEV00344A,DEV00344B,1533.28
CUST00345,Sahil Kulkarni,46,Female,Thane,Maharashtra,2023-05-27,Mass Market,Verified,DEV00345A,DEV00345B,2089.23
CUST00346,Ananya Deshmukh,61,Female,Kochi,Kerala,2023-02-01,Affluent,Verified,DEV00346A,DEV00346B,1607.66
CUST00347,Meera Das,24,Male,Indore,Madhya Pradesh,2023-05-04,Student,Verified,DEV00347A,DEV00347B,632.76
CUST00348,Priya Yadav,18,Female,Coimbatore,Tamil Nadu,2023-11-09,Affluent,Verified,DEV00348A,DEV00348B,7599.74
CUST00349,Vivek Patil,65,Male,Chandigarh,Chandigarh,2022-10-09,Mass Market,Verified,DEV00349A,DEV00349B,2218.11
CUST00350,Ananya Yadav,65,Male,Bhubaneswar,Odisha,2024-06-25,Affluent,Verified,DEV00350A,DEV00350B,6727.87
CUST00351,Priya Das,34,Female,Gurugram,Haryana,2024-05-01,Mass Market,Verified,DEV00351A,DEV00351B,2009.94
CUST00352,Rahul Joshi,48,Female,Jaipur,Rajasthan,2021-06-10,Affluent,Verified,DEV00352A,DEV00352B,7114.9
CUST00353,Rohan Nair,50,Female,Thane,Maharashtra,2021-10-18,Student,Verified,DEV00353A,DEV00353B,526.51
CUST00354,Kavya Jadhav,56,Female,Ranchi,Jharkhand,2018-12-28,Mass Market,Verified,DEV00354A,DEV00354B,575.51
CUST00355,Meera Iyer,56,Male,Bhubaneswar,Odisha,2019-12-19,Affluent,Verified,DEV00355A,DEV00355B,6725.41
CUST00356,Priya Pawar,62,Male,Surat,Gujarat,2024-11-24,Mass Market,Verified,DEV00356A,DEV00356B,500.57
CUST00357,Priya Shah,55,Male,Hyderabad,Telangana,2023-10-22,Mass Market,Verified,DEV00357A,DEV00357B,1599.19
CUST00358,Arjun Iyer,56,Male,Delhi,Delhi,2023-02-06,Business,Verified,DEV00358A,DEV00358B,20358.58
CUST00359,Aditi Patil,52,Female,Gurugram,Haryana,2025-10-14,Affluent,Verified,DEV00359A,DEV00359B,3707.79
CUST00360,Riya Patil,25,Female,Ahmedabad,Gujarat,2018-10-04,Mass Market,Verified,DEV00360A,DEV00360B,1902.35
CUST00361,Aditi Shah,34,Male,Bhubaneswar,Odisha,2021-03-22,Mass Market,Verified,DEV00361A,DEV00361B,652.06
CUST00362,Priya Deshmukh,65,Male,Navi Mumbai,Maharashtra,2023-08-06,Premium,Verified,DEV00362A,DEV00362B,21698.81
CUST00363,Meera Mishra,24,Male,Thiruvananthapuram,Kerala,2018-11-18,Premium,Verified,DEV00363A,DEV00363B,5845.26
CUST00364,Ananya Nair,54,Female,Ahmedabad,Gujarat,2023-07-04,Mass Market,Verified,DEV00364A,DEV00364B,1295.76
CUST00365,Vivek Pawar,20,Female,Jaipur,Rajasthan,2022-06-01,Student,Verified,DEV00365A,DEV00365B,401.46
CUST00366,Isha More,24,Female,Lucknow,Uttar Pradesh,2022-01-21,Affluent,Verified,DEV00366A,DEV00366B,4563.74
CUST00367,Sahil Gupta,44,Female,Thane,Maharashtra,2022-02-04,Student,Verified,DEV00367A,DEV00367B,248.94
CUST00368,Kavya Das,45,Female,Jaipur,Rajasthan,2020-03-14,Mass Market,Pending,DEV00368A,DEV00368B,2111.34
CUST00369,Arjun Reddy,38,Female,Kochi,Kerala,2021-05-13,Mass Market,Verified,DEV00369A,DEV00369B,697.95
CUST00370,Meera Singh,39,Female,Kochi,Kerala,2022-01-18,Mass Market,Verified,DEV00370A,DEV00370B,1188.28
CUST00371,Rohan Kulkarni,54,Male,Lucknow,Uttar Pradesh,2021-03-11,Mass Market,Verified,DEV00371A,DEV00371B,1973.05
CUST00372,Sahil Chavan,39,Female,Bhopal,Madhya Pradesh,2025-01-29,Affluent,Verified,DEV00372A,DEV00372B,3733.57
CUST00373,Rohan Gupta,43,Female,Bhopal,Madhya Pradesh,2022-12-28,Student,Pending,DEV00373A,DEV00373B,561.34
CUST00374,Aditya Joshi,34,Male,Patna,Bihar,2020-05-12,Mass Market,Verified,DEV00374A,DEV00374B,2257.38
CUST00375,Rahul Patil,57,Male,Gurugram,Haryana,2018-12-12,Affluent,Pending,DEV00375A,DEV00375B,3347.14
CUST00376,Riya Kulkarni,60,Female,Pune,Maharashtra,2021-08-25,Student,Verified,DEV00376A,DEV00376B,628.99
CUST00377,Kunal Verma,56,Female,Lucknow,Uttar Pradesh,2025-01-28,Premium,Verified,DEV00377A,DEV00377B,23178.46
CUST00378,Aarav Nair,37,Female,Kolkata,West Bengal,2022-08-16,Mass Market,Verified,DEV00378A,DEV00378B,2130.76
CUST00379,Ananya Pawar,48,Female,Thiruvananthapuram,Kerala,2018-02-07,Premium,Verified,DEV00379A,DEV00379B,8771.42
CUST00380,Sahil Jadhav,28,Female,Delhi,Delhi,2022-03-30,Mass Market,Verified,DEV00380A,DEV00380B,1533.22
CUST00381,Isha Singh,65,Female,Bhopal,Madhya Pradesh,2022-08-19,Mass Market,Verified,DEV00381A,DEV00381B,720.71
CUST00382,Aditya Deshmukh,19,Male,Bengaluru,Karnataka,2018-07-23,Business,Verified,DEV00382A,DEV00382B,8344.57
CUST00383,Rohan Sharma,49,Male,Mumbai,Maharashtra,2021-11-01,Affluent,Verified,DEV00383A,DEV00383B,6030.08
CUST00384,Kunal Pawar,43,Male,Gurugram,Haryana,2024-02-03,Affluent,Verified,DEV00384A,DEV00384B,6883.64
CUST00385,Neha Kulkarni,46,Male,Thiruvananthapuram,Kerala,2018-05-18,Mass Market,Verified,DEV00385A,DEV00385B,1832.02
CUST00386,Arjun Gupta,64,Male,Bhopal,Madhya Pradesh,2024-03-01,Affluent,Verified,DEV00386A,DEV00386B,7268.88
CUST00387,Isha Chavan,45,Female,Bhopal,Madhya Pradesh,2018-03-03,Mass Market,Verified,DEV00387A,DEV00387B,2078.29
CUST00388,Rohan Das,41,Male,Aurangabad,Maharashtra,2020-10-15,Mass Market,Verified,DEV00388A,DEV00388B,2361.7
CUST00389,Sneha Kadam,24,Male,Chandigarh,Chandigarh,2023-06-22,Mass Market,Expired,DEV00389A,DEV00389B,2013.4
CUST00390,Pooja Shah,26,Female,Kochi,Kerala,2018-06-11,Affluent,Verified,DEV00390A,DEV00390B,2733.54
CUST00391,Rahul Patil,56,Male,Vadodara,Gujarat,2018-10-10,Affluent,Verified,DEV00391A,DEV00391B,4451.51
CUST00392,Meera Jadhav,41,Male,Indore,Madhya Pradesh,2021-08-06,Premium,Verified,DEV00392A,DEV00392B,14950.98
CUST00393,Vivek Joshi,44,Female,Bengaluru,Karnataka,2019-03-29,Mass Market,Verified,DEV00393A,DEV00393B,2375.6
CUST00394,Vivek Nair,54,Female,Pune,Maharashtra,2025-05-18,Affluent,Verified,DEV00394A,DEV00394B,2934.7
CUST00395,Sahil Iyer,23,Female,Ranchi,Jharkhand,2025-03-02,Mass Market,Verified,DEV00395A,DEV00395B,1331.91
CUST00396,Kunal Yadav,64,Male,Pune,Maharashtra,2021-05-29,Mass Market,Verified,DEV00396A,DEV00396B,702.45
CUST00397,Riya Pawar,29,Female,Bhopal,Madhya Pradesh,2019-03-09,Premium,Verified,DEV00397A,DEV00397B,7082.05
CUST00398,Ananya Mishra,39,Male,Surat,Gujarat,2023-12-27,Business,Verified,DEV00398A,DEV00398B,23612.22
CUST00399,Nikhil Chavan,33,Male,Indore,Madhya Pradesh,2022-03-17,Premium,Pending,DEV00399A,DEV00399B,12941.81
CUST00400,Riya Iyer,51,Male,Mumbai,Maharashtra,2021-05-21,Mass Market,Expired,DEV00400A,DEV00400B,1129.81
CUST00401,Aditya Yadav,54,Male,Jaipur,Rajasthan,2019-01-22,Mass Market,Verified,DEV00401A,DEV00401B,1234.17
CUST00402,Meera Jadhav,54,Male,Hyderabad,Telangana,2018-11-13,Premium,Verified,DEV00402A,DEV00402B,16524.65
CUST00403,Kunal Chavan,64,Female,Pune,Maharashtra,2018-11-18,Student,Pending,DEV00403A,DEV00403B,333.91
CUST00404,Sneha Reddy,18,Female,Ranchi,Jharkhand,2018-08-10,Mass Market,Verified,DEV00404A,DEV00404B,799.16
CUST00405,Sahil Verma,56,Male,Thiruvananthapuram,Kerala,2020-06-28,Affluent,Verified,DEV00405A,DEV00405B,4593.06
CUST00406,Kavya Gupta,50,Female,Hyderabad,Telangana,2025-10-29,Mass Market,Verified,DEV00406A,DEV00406B,1475.72
CUST00407,Meera Patil,22,Female,Delhi,Delhi,2022-10-28,Mass Market,Pending,DEV00407A,DEV00407B,1843.5
CUST00408,Priya Deshmukh,37,Male,Thiruvananthapuram,Kerala,2021-12-03,Affluent,Expired,DEV00408A,DEV00408B,1791.7
CUST00409,Arjun Jadhav,64,Male,Thiruvananthapuram,Kerala,2019-04-06,Premium,Verified,DEV00409A,DEV00409B,10753.7
CUST00410,Rohan Patil,48,Male,Kolkata,West Bengal,2021-09-21,Mass Market,Verified,DEV00410A,DEV00410B,1546.53
CUST00411,Sneha Shah,55,Male,Hyderabad,Telangana,2020-11-12,Mass Market,Verified,DEV00411A,DEV00411B,1735.93
CUST00412,Neha Nair,60,Female,Patna,Bihar,2019-03-18,Mass Market,Verified,DEV00412A,DEV00412B,962.34
